side,file,method,path_raw,path_norm,engine
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,POST,/notifications/preferences/opt-in,/NOTIFICATIONS/PREFERENCES/OPT-IN,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,POST,/notifications/preferences/unsubscribe/:token,/NOTIFICATIONS/PREFERENCES/UNSUBSCRIBE/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,POST,/notifications/preferences/reset,/NOTIFICATIONS/PREFERENCES/RESET,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,GET,/notifications/preferences/export,/NOTIFICATIONS/PREFERENCES/EXPORT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,POST,/webhooks/:webhookId,/WEBHOOKS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,GET,/webhooks/deliveries,/WEBHOOKS/DELIVERIES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,POST,/webhooks/deliveries/retry,/WEBHOOKS/DELIVERIES/RETRY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,POST,/webhooks/test/:webhookId,/WEBHOOKS/TEST/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,POST,/onboarding/,/ONBOARDING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,GET,/onboarding/my,/ONBOARDING/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,POST,/onboarding/quick-onboard,/ONBOARDING/QUICK-ONBOARD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,GET,/onboarding/applications,/ONBOARDING/APPLICATIONS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,GET,/onboarding/:id/details,/ONBOARDING/{PARAM}/DETAILS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,PATCH,/onboarding/:id/approve,/ONBOARDING/{PARAM}/APPROVE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,PATCH,/onboarding/:id/reject,/ONBOARDING/{PARAM}/REJECT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,GET,/onboarding/statistics,/ONBOARDING/STATISTICS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,POST,/orders-cqrs/,/ORDERS-CQRS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,PATCH,/orders-cqrs/:id/status,/ORDERS-CQRS/{PARAM}/STATUS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,POST,/orders-cqrs/:id/assign-driver,/ORDERS-CQRS/{PARAM}/ASSIGN-DRIVER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,POST,/orders-cqrs/:id/cancel,/ORDERS-CQRS/{PARAM}/CANCEL,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,GET,/orders-cqrs/:id,/ORDERS-CQRS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,GET,/orders-cqrs/,/ORDERS-CQRS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/,/,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/,/,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/user/:userId,/USER/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/my-orders,/MY-ORDERS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id,/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/assign-driver,/{PARAM}/ASSIGN-DRIVER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/notes,/{PARAM}/NOTES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/notes,/{PARAM}/NOTES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/vendor/orders,/VENDOR/ORDERS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/vendor-accept,/{PARAM}/VENDOR-ACCEPT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/vendor-cancel,/{PARAM}/VENDOR-CANCEL,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/pod,/{PARAM}/POD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/pod,/{PARAM}/POD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/cancel,/{PARAM}/CANCEL,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/return,/{PARAM}/RETURN,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/rate,/{PARAM}/RATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/repeat,/{PARAM}/REPEAT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,PATCH,/:id/admin-status,/{PARAM}/ADMIN-STATUS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/export,/EXPORT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/tracking,/{PARAM}/TRACKING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/schedule,/{PARAM}/SCHEDULE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/public/:id/status,/PUBLIC/{PARAM}/STATUS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/live-tracking,/{PARAM}/LIVE-TRACKING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/driver-eta,/{PARAM}/DRIVER-ETA,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,POST,/:id/update-location,/{PARAM}/UPDATE-LOCATION,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/route-history,/{PARAM}/ROUTE-HISTORY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/order/order.controller.ts,GET,/:id/delivery-timeline,/{PARAM}/DELIVERY-TIMELINE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/payments/payments.controller.ts,POST,/api/v2/payments/holds,/API/V2/PAYMENTS/HOLDS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/payments/payments.controller.ts,POST,/api/v2/payments/holds/:holdId/release,/API/V2/PAYMENTS/HOLDS/{PARAM}/RELEASE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/payments/payments.controller.ts,POST,/api/v2/payments/holds/:holdId/refund,/API/V2/PAYMENTS/HOLDS/{PARAM}/REFUND,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/payments/payments.controller.ts,GET,/api/v2/payments/holds/:holdId,/API/V2/PAYMENTS/HOLDS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/payments/payments.controller.ts,GET,/api/v2/payments/holds/my,/API/V2/PAYMENTS/HOLDS/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,GET,/promotions/by-placement,/PROMOTIONS/BY-PLACEMENT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,POST,/promotions/:id/click,/PROMOTIONS/{PARAM}/CLICK,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,POST,/promotions/:id/conversion,/PROMOTIONS/{PARAM}/CONVERSION,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,POST,/promotions/,/PROMOTIONS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,GET,/promotions/,/PROMOTIONS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,GET,/promotions/:id,/PROMOTIONS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,PATCH,/promotions/:id,/PROMOTIONS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,DELETE,/promotions/:id,/PROMOTIONS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,GET,/promotions/stats/overview,/PROMOTIONS/STATS/OVERVIEW,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/promotion/promotions-by-stores.controller.ts,GET,/by-stores,/BY-STORES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,POST,/api/v2/sanad/,/API/V2/SANAD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,GET,/api/v2/sanad/,/API/V2/SANAD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,GET,/api/v2/sanad/:id,/API/V2/SANAD/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,PATCH,/api/v2/sanad/:id,/API/V2/SANAD/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,DELETE,/api/v2/sanad/:id,/API/V2/SANAD/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,GET,/api/v2/sanad/my,/API/V2/SANAD/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,GET,/api/v2/sanad/search,/API/V2/SANAD/SEARCH,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,GET,/shifts/,/SHIFTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,POST,/shifts/,/SHIFTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,PATCH,/shifts/:id,/SHIFTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,POST,/shifts/:shiftId/assign/:driverId,/SHIFTS/{PARAM}/ASSIGN/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,GET,/shifts/driver/:driverId,/SHIFTS/DRIVER/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,GET,/shifts/my-shifts,/SHIFTS/MY-SHIFTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-categories.controller.ts,GET,/,/,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,GET,/,/,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,GET,/search,/SEARCH,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,GET,/:id,/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,GET,/:id/products,/{PARAM}/PRODUCTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,GET,/:id/statistics,/{PARAM}/STATISTICS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,GET,/:id/reviews,/{PARAM}/REVIEWS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/delivery-store.controller.ts,PUT,/:id,/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/groceries.controller.ts,GET,/catalog,/CATALOG,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/,/ADMIN/STORES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/,/ADMIN/STORES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/:id,/ADMIN/STORES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/products,/ADMIN/STORES/PRODUCTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/:id/products,/ADMIN/STORES/{PARAM}/PRODUCTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,PATCH,/admin/stores/:id,/ADMIN/STORES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/activate,/ADMIN/STORES/{PARAM}/ACTIVATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/deactivate,/ADMIN/STORES/{PARAM}/DEACTIVATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/force-close,/ADMIN/STORES/{PARAM}/FORCE-CLOSE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/force-open,/ADMIN/STORES/{PARAM}/FORCE-OPEN,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,PATCH,/admin/stores/products/:id,/ADMIN/STORES/PRODUCTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/:id/analytics,/ADMIN/STORES/{PARAM}/ANALYTICS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/products/:id/variants,/ADMIN/STORES/PRODUCTS/{PARAM}/VARIANTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/products/:id/variants,/ADMIN/STORES/PRODUCTS/{PARAM}/VARIANTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/:id/inventory,/ADMIN/STORES/{PARAM}/INVENTORY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,DELETE,/admin/stores/:id,/ADMIN/STORES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,GET,/admin/stores/pending,/ADMIN/STORES/PENDING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/approve,/ADMIN/STORES/{PARAM}/APPROVE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/reject,/ADMIN/STORES/{PARAM}/REJECT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,POST,/admin/stores/:id/suspend,/ADMIN/STORES/{PARAM}/SUSPEND,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,POST,/support/tickets,/SUPPORT/TICKETS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,GET,/support/tickets,/SUPPORT/TICKETS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,GET,/support/tickets/:id,/SUPPORT/TICKETS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,PATCH,/support/tickets/:id/messages,/SUPPORT/TICKETS/{PARAM}/MESSAGES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,PATCH,/support/tickets/:id/rate,/SUPPORT/TICKETS/{PARAM}/RATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,GET,/support/stats,/SUPPORT/STATS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,PATCH,/support/admin/tickets/:id/assign,/SUPPORT/ADMIN/TICKETS/{PARAM}/ASSIGN,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,PATCH,/support/admin/tickets/:id/resolve,/SUPPORT/ADMIN/TICKETS/{PARAM}/RESOLVE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,GET,/support/admin/sla-metrics,/SUPPORT/ADMIN/SLA-METRICS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user-compat.controller.ts,GET,/profile,/PROFILE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,GET,/me,/ME,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,PATCH,/me,/ME,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,PATCH,/profile,/PROFILE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,GET,/addresses,/ADDRESSES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,GET,/address,/ADDRESS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,POST,/addresses,/ADDRESSES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,POST,/address,/ADDRESS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,PATCH,/addresses/:addressId,/ADDRESSES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,DELETE,/addresses/:addressId,/ADDRESSES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,POST,/addresses/:addressId/set-default,/ADDRESSES/{PARAM}/SET-DEFAULT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,PATCH,/address/:id,/ADDRESS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,DELETE,/address/:id,/ADDRESS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,PATCH,/default-address,/DEFAULT-ADDRESS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,DELETE,/deactivate,/DEACTIVATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,GET,/search,/SEARCH,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,POST,/pin/set,/PIN/SET,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,POST,/pin/verify,/PIN/VERIFY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,POST,/pin/change,/PIN/CHANGE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,GET,/pin/status,/PIN/STATUS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,DELETE,/pin/reset/:userId,/PIN/RESET/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/events.controller.ts,POST,/,/,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/options,/UTILITY/OPTIONS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,POST,/utility/calculate-price,/UTILITY/CALCULATE-PRICE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,POST,/utility/pricing,/UTILITY/PRICING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/pricing,/UTILITY/PRICING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/pricing/:city,/UTILITY/PRICING/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,PATCH,/utility/pricing/:city,/UTILITY/PRICING/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,DELETE,/utility/pricing/:city,/UTILITY/PRICING/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,PATCH,/utility/options/gas,/UTILITY/OPTIONS/GAS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,PATCH,/utility/options/water,/UTILITY/OPTIONS/WATER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/daily,/UTILITY/DAILY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,POST,/utility/daily,/UTILITY/DAILY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,DELETE,/utility/daily/:id,/UTILITY/DAILY/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,DELETE,/utility/daily,/UTILITY/DAILY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,POST,/utility/order,/UTILITY/ORDER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/orders,/UTILITY/ORDERS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/order/:id,/UTILITY/ORDER/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,PATCH,/utility/order/:id/status,/UTILITY/ORDER/{PARAM}/STATUS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,PATCH,/utility/order/:id/cancel,/UTILITY/ORDER/{PARAM}/CANCEL,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,POST,/utility/order/:id/rate,/UTILITY/ORDER/{PARAM}/RATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,POST,/utility/order/:id/assign-driver,/UTILITY/ORDER/{PARAM}/ASSIGN-DRIVER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,GET,/utility/admin/orders,/UTILITY/ADMIN/ORDERS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,POST,/vendors/,/VENDORS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/,/VENDORS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/me,/VENDORS/ME,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/:id,/VENDORS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,PATCH,/vendors/me,/VENDORS/ME,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,PATCH,/vendors/:id,/VENDORS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,PATCH,/vendors/:id/status,/VENDORS/{PARAM}/STATUS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,POST,/vendors/:id/reset-password,/VENDORS/{PARAM}/RESET-PASSWORD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/dashboard/overview,/VENDORS/DASHBOARD/OVERVIEW,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/account/statement,/VENDORS/ACCOUNT/STATEMENT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/settlements,/VENDORS/SETTLEMENTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,POST,/vendors/settlements,/VENDORS/SETTLEMENTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,GET,/vendors/sales,/VENDORS/SALES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,POST,/vendors/account/delete-request,/VENDORS/ACCOUNT/DELETE-REQUEST,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/v2-wallet.controller.ts,POST,/coupons/apply,/COUPONS/APPLY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/v2-wallet.controller.ts,GET,/coupons/my,/COUPONS/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/v2-wallet.controller.ts,GET,/coupons/history,/COUPONS/HISTORY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/v2-wallet.controller.ts,GET,/subscriptions/my,/SUBSCRIPTIONS/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/balance,/BALANCE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/transactions,/TRANSACTIONS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/transaction,/TRANSACTION,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/hold,/HOLD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/release,/RELEASE,nest
