file,method,path,normalized_path
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/marketers/{id}/deactivate,/ADMIN/MARKETERS/{PARAM}/DEACTIVATE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/marketers/statistics,/ADMIN/MARKETERS/STATISTICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/marketers/export,/ADMIN/MARKETERS/EXPORT
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/audit-logs,/ADMIN/AUDIT-LOGS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/audit-logs/{id},/ADMIN/AUDIT-LOGS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/system/health,/ADMIN/SYSTEM/HEALTH
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/system/metrics,/ADMIN/SYSTEM/METRICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/database/stats,/ADMIN/DATABASE/STATS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/orders/stats/by-city,/ADMIN/ORDERS/STATS/BY-CITY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/orders/stats/by-payment-method,/ADMIN/ORDERS/STATS/BY-PAYMENT-METHOD
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/drivers/stats/by-status,/ADMIN/DRIVERS/STATS/BY-STATUS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/users/{id}/orders-history,/ADMIN/USERS/{PARAM}/ORDERS-HISTORY
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/cache/clear,/ADMIN/CACHE/CLEAR
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/cache/stats,/ADMIN/CACHE/STATS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/roles,/ADMIN/ROLES
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/roles,/ADMIN/ROLES
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/admin/roles/{id},/ADMIN/ROLES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/onboarding-slides,/ADMIN/ONBOARDING-SLIDES
bthwani-project-main/backend-nest/reports/openapi.json,PUT,/admin/onboarding-slides/{id},/ADMIN/ONBOARDING-SLIDES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/admin/onboarding-slides/{id},/ADMIN/ONBOARDING-SLIDES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PUT,/admin/pages/{id},/ADMIN/PAGES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/admin/pages/{id},/ADMIN/PAGES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/strings,/ADMIN/STRINGS
bthwani-project-main/backend-nest/reports/openapi.json,PUT,/admin/strings/{id},/ADMIN/STRINGS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/admin/strings/{id},/ADMIN/STRINGS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/home-layouts,/ADMIN/HOME-LAYOUTS
bthwani-project-main/backend-nest/reports/openapi.json,PUT,/admin/home-layouts/{id},/ADMIN/HOME-LAYOUTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/admin/home-layouts/{id},/ADMIN/HOME-LAYOUTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/admin/wallet/coupons/{id},/ADMIN/WALLET/COUPONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/admin/wallet/subscriptions/{id},/ADMIN/WALLET/SUBSCRIPTIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/reports/generate,/ADMIN/REPORTS/GENERATE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/admin/reports/export/{id}/{format},/ADMIN/REPORTS/EXPORT/{PARAM}/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/reports/realtime,/ADMIN/REPORTS/REALTIME
bthwani-project-main/backend-nest/reports/openapi.json,GET,/admin/wallet/settlements/export,/ADMIN/WALLET/SETTLEMENTS/EXPORT
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/commissions,/FINANCE/COMMISSIONS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/commissions/my,/FINANCE/COMMISSIONS/MY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/commissions/stats/my,/FINANCE/COMMISSIONS/STATS/MY
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/commissions/{id}/approve,/FINANCE/COMMISSIONS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/commissions/{id}/cancel,/FINANCE/COMMISSIONS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/payouts/batches,/FINANCE/PAYOUTS/BATCHES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/payouts/batches,/FINANCE/PAYOUTS/BATCHES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/payouts/batches/{id},/FINANCE/PAYOUTS/BATCHES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/payouts/batches/{id}/items,/FINANCE/PAYOUTS/BATCHES/{PARAM}/ITEMS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/payouts/batches/{id}/approve,/FINANCE/PAYOUTS/BATCHES/{PARAM}/APPROVE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/payouts/batches/{id}/complete,/FINANCE/PAYOUTS/BATCHES/{PARAM}/COMPLETE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/settlements,/FINANCE/SETTLEMENTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/settlements/entity/{entityId},/FINANCE/SETTLEMENTS/ENTITY/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/settlements/{id},/FINANCE/SETTLEMENTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/settlements/{id}/approve,/FINANCE/SETTLEMENTS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/coupons,/FINANCE/COUPONS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/coupons,/FINANCE/COUPONS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/coupons/validate,/FINANCE/COUPONS/VALIDATE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/coupons/{id},/FINANCE/COUPONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/reconciliations,/FINANCE/RECONCILIATIONS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/reconciliations,/FINANCE/RECONCILIATIONS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/reconciliations/{id},/FINANCE/RECONCILIATIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/reconciliations/{id}/actual-totals,/FINANCE/RECONCILIATIONS/{PARAM}/ACTUAL-TOTALS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/reconciliations/{id}/issues,/FINANCE/RECONCILIATIONS/{PARAM}/ISSUES
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/reconciliations/{id}/issues/{issueIndex}/resolve,/FINANCE/RECONCILIATIONS/{PARAM}/ISSUES/{PARAM}/RESOLVE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/reports/daily,/FINANCE/REPORTS/DAILY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/reports/daily/{date},/FINANCE/REPORTS/DAILY/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/reports,/FINANCE/REPORTS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/reports/{id}/finalize,/FINANCE/REPORTS/{PARAM}/FINALIZE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/finance/commission-plans,/FINANCE/COMMISSION-PLANS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/finance/commission-plans,/FINANCE/COMMISSION-PLANS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/finance/commission-plans/{id},/FINANCE/COMMISSION-PLANS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart,/DELIVERY/CART
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart,/DELIVERY/CART
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/user/{userId},/DELIVERY/CART/USER/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/{cartId},/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/{id},/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/delivery/cart/items,/DELIVERY/CART/ITEMS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/delivery/cart/add,/DELIVERY/CART/ADD
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/items/{productId},/DELIVERY/CART/ITEMS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/items/{productId},/DELIVERY/CART/ITEMS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/{productId},/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/{productId},/DELIVERY/CART/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/note,/DELIVERY/CART/NOTE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/delivery-address,/DELIVERY/CART/DELIVERY-ADDRESS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/count,/DELIVERY/CART/COUNT
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/fee,/DELIVERY/CART/FEE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/delivery/cart/merge,/DELIVERY/CART/MERGE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/shein,/DELIVERY/CART/SHEIN
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/shein,/DELIVERY/CART/SHEIN
bthwani-project-main/backend-nest/reports/openapi.json,POST,/delivery/cart/shein/items,/DELIVERY/CART/SHEIN/ITEMS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/shein/items/{sheinProductId},/DELIVERY/CART/SHEIN/ITEMS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/shein/items/{sheinProductId},/DELIVERY/CART/SHEIN/ITEMS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/shein/shipping,/DELIVERY/CART/SHEIN/SHIPPING
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/delivery/cart/shein/note,/DELIVERY/CART/SHEIN/NOTE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/combined,/DELIVERY/CART/COMBINED
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/combined/clear-all,/DELIVERY/CART/COMBINED/CLEAR-ALL
bthwani-project-main/backend-nest/reports/openapi.json,GET,/delivery/cart/abandoned,/DELIVERY/CART/ABANDONED
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/delivery/cart/{cartId}/items/{productId},/DELIVERY/CART/{PARAM}/ITEMS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/delivery/cart/{cartId}/retarget/push,/DELIVERY/CART/{PARAM}/RETARGET/PUSH
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/options,/UTILITY/OPTIONS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/utility/calculate-price,/UTILITY/CALCULATE-PRICE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/utility/pricing,/UTILITY/PRICING
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/pricing,/UTILITY/PRICING
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/pricing/{city},/UTILITY/PRICING/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/utility/pricing/{city},/UTILITY/PRICING/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/utility/pricing/{city},/UTILITY/PRICING/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/utility/options/gas,/UTILITY/OPTIONS/GAS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/utility/options/water,/UTILITY/OPTIONS/WATER
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/daily,/UTILITY/DAILY
bthwani-project-main/backend-nest/reports/openapi.json,POST,/utility/daily,/UTILITY/DAILY
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/utility/daily,/UTILITY/DAILY
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/utility/daily/{id},/UTILITY/DAILY/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/utility/order,/UTILITY/ORDER
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/orders,/UTILITY/ORDERS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/order/{id},/UTILITY/ORDER/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/utility/order/{id}/status,/UTILITY/ORDER/{PARAM}/STATUS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/utility/order/{id}/cancel,/UTILITY/ORDER/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.json,POST,/utility/order/{id}/rate,/UTILITY/ORDER/{PARAM}/RATE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/utility/order/{id}/assign-driver,/UTILITY/ORDER/{PARAM}/ASSIGN-DRIVER
bthwani-project-main/backend-nest/reports/openapi.json,GET,/utility/admin/orders,/UTILITY/ADMIN/ORDERS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/akhdimni/errands/calculate-fee,/AKHDIMNI/ERRANDS/CALCULATE-FEE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/akhdimni/errands,/AKHDIMNI/ERRANDS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/akhdimni/my-errands,/AKHDIMNI/MY-ERRANDS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/akhdimni/errands/{id},/AKHDIMNI/ERRANDS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/akhdimni/errands/{id}/cancel,/AKHDIMNI/ERRANDS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.json,POST,/akhdimni/errands/{id}/rate,/AKHDIMNI/ERRANDS/{PARAM}/RATE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/akhdimni/driver/my-errands,/AKHDIMNI/DRIVER/MY-ERRANDS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/akhdimni/errands/{id}/status,/AKHDIMNI/ERRANDS/{PARAM}/STATUS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/akhdimni/admin/errands,/AKHDIMNI/ADMIN/ERRANDS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/akhdimni/admin/errands/{id}/assign-driver,/AKHDIMNI/ADMIN/ERRANDS/{PARAM}/ASSIGN-DRIVER
bthwani-project-main/backend-nest/reports/openapi.json,POST,/errands/order,/ERRANDS/ORDER
bthwani-project-main/backend-nest/reports/openapi.json,GET,/errands/user/{id},/ERRANDS/USER/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/errands/categories,/ERRANDS/CATEGORIES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/errands/drivers/available,/ERRANDS/DRIVERS/AVAILABLE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/errands/{id},/ERRANDS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/promotions/by-placement,/PROMOTIONS/BY-PLACEMENT
bthwani-project-main/backend-nest/reports/openapi.json,POST,/promotions/{id}/click,/PROMOTIONS/{PARAM}/CLICK
bthwani-project-main/backend-nest/reports/openapi.json,POST,/promotions/{id}/conversion,/PROMOTIONS/{PARAM}/CONVERSION
bthwani-project-main/backend-nest/reports/openapi.json,POST,/promotions,/PROMOTIONS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/promotions,/PROMOTIONS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/promotions/{id},/PROMOTIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/promotions/{id},/PROMOTIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/promotions/{id},/PROMOTIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/promotions/stats/overview,/PROMOTIONS/STATS/OVERVIEW
bthwani-project-main/backend-nest/reports/openapi.json,POST,/merchants,/MERCHANTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants,/MERCHANTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/{id},/MERCHANTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/merchants/{id},/MERCHANTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/merchants/{id},/MERCHANTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/merchants/catalog/products,/MERCHANTS/CATALOG/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/catalog/products,/MERCHANTS/CATALOG/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/catalog/products/{id},/MERCHANTS/CATALOG/PRODUCTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/merchants/catalog/products/{id},/MERCHANTS/CATALOG/PRODUCTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/products,/MERCHANTS/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/merchants/products,/MERCHANTS/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/products/{id},/MERCHANTS/PRODUCTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/merchants/products/{id},/MERCHANTS/PRODUCTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/merchants/products/{id},/MERCHANTS/PRODUCTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/{merchantId}/products,/MERCHANTS/{PARAM}/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/stores/{storeId}/products,/MERCHANTS/STORES/{PARAM}/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/merchants/products/{id}/stock,/MERCHANTS/PRODUCTS/{PARAM}/STOCK
bthwani-project-main/backend-nest/reports/openapi.json,POST,/merchants/categories,/MERCHANTS/CATEGORIES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/categories,/MERCHANTS/CATEGORIES
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/merchants/categories/{id},/MERCHANTS/CATEGORIES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/merchants/categories/{id},/MERCHANTS/CATEGORIES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/merchants/attributes,/MERCHANTS/ATTRIBUTES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/merchants/attributes,/MERCHANTS/ATTRIBUTES
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/merchants/attributes/{id},/MERCHANTS/ATTRIBUTES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/merchants/attributes/{id},/MERCHANTS/ATTRIBUTES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/banners,/CONTENT/BANNERS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/banners,/CONTENT/BANNERS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/banners/{id}/click,/CONTENT/BANNERS/{PARAM}/CLICK
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/admin/banners,/CONTENT/ADMIN/BANNERS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/content/banners/{id},/CONTENT/BANNERS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/content/banners/{id},/CONTENT/BANNERS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/stores/{storeId}/sections,/CONTENT/STORES/{PARAM}/SECTIONS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/sections,/CONTENT/SECTIONS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/content/sections/{id},/CONTENT/SECTIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/content/sections/{id},/CONTENT/SECTIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/subscription-plans,/CONTENT/SUBSCRIPTION-PLANS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/subscription-plans,/CONTENT/SUBSCRIPTION-PLANS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/subscribe,/CONTENT/SUBSCRIBE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/my-subscription,/CONTENT/MY-SUBSCRIPTION
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/content/my-subscription/cancel,/CONTENT/MY-SUBSCRIPTION/CANCEL
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/pages,/CONTENT/PAGES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/pages/{slug},/CONTENT/PAGES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/admin/pages,/CONTENT/ADMIN/PAGES
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/content/admin/pages/{id},/CONTENT/ADMIN/PAGES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/app-settings,/CONTENT/APP-SETTINGS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/content/admin/app-settings,/CONTENT/ADMIN/APP-SETTINGS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/content/faqs,/CONTENT/FAQS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/content/admin/faqs,/CONTENT/ADMIN/FAQS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/content/admin/faqs/{id},/CONTENT/ADMIN/FAQS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/content/admin/faqs/{id},/CONTENT/ADMIN/FAQS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/employees,/ER/EMPLOYEES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/employees,/ER/EMPLOYEES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/employees/{id},/ER/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/er/employees/{id},/ER/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/er/employees/{id},/ER/EMPLOYEES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/attendance/check-in,/ER/ATTENDANCE/CHECK-IN
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/attendance/check-out,/ER/ATTENDANCE/CHECK-OUT
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/attendance/{employeeId},/ER/ATTENDANCE/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/leave-requests,/ER/LEAVE-REQUESTS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/er/leave-requests/{id}/approve,/ER/LEAVE-REQUESTS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/er/leave-requests/{id}/reject,/ER/LEAVE-REQUESTS/{PARAM}/REJECT
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/payroll/generate,/ER/PAYROLL/GENERATE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/er/payroll/{id}/approve,/ER/PAYROLL/{PARAM}/APPROVE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/er/payroll/{id}/mark-paid,/ER/PAYROLL/{PARAM}/MARK-PAID
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/accounts,/ER/ACCOUNTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/accounts,/ER/ACCOUNTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/accounts/{id},/ER/ACCOUNTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,POST,/er/journal-entries,/ER/JOURNAL-ENTRIES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/journal-entries,/ER/JOURNAL-ENTRIES
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/er/journal-entries/{id}/post,/ER/JOURNAL-ENTRIES/{PARAM}/POST
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/reports/trial-balance,/ER/REPORTS/TRIAL-BALANCE
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/er/assets/{id},/ER/ASSETS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/er/accounts/chart/{id},/ER/ACCOUNTS/CHART/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/er/documents/{id},/ER/DOCUMENTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/documents/{id}/download,/ER/DOCUMENTS/{PARAM}/DOWNLOAD
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/er/documents/bulk,/ER/DOCUMENTS/BULK
bthwani-project-main/backend-nest/reports/openapi.json,GET,/er/documents/export,/ER/DOCUMENTS/EXPORT
bthwani-project-main/backend-nest/reports/openapi.json,DELETE,/er/payroll/{id},/ER/PAYROLL/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/profile,/MARKETER/PROFILE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/marketer/profile,/MARKETER/PROFILE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/marketer/referrals/generate-code,/MARKETER/REFERRALS/GENERATE-CODE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/referrals/my,/MARKETER/REFERRALS/MY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/referrals/statistics,/MARKETER/REFERRALS/STATISTICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/stores/my,/MARKETER/STORES/MY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/stores/{id},/MARKETER/STORES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/stores/{id}/performance,/MARKETER/STORES/{PARAM}/PERFORMANCE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/vendors/my,/MARKETER/VENDORS/MY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/vendors/{id},/MARKETER/VENDORS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/commissions/my,/MARKETER/COMMISSIONS/MY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/commissions/statistics,/MARKETER/COMMISSIONS/STATISTICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/commissions/pending,/MARKETER/COMMISSIONS/PENDING
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/overview,/MARKETER/OVERVIEW
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/statistics/today,/MARKETER/STATISTICS/TODAY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/statistics/month,/MARKETER/STATISTICS/MONTH
