file,controller_base,method,path,normalized_path
bthwani-project-main/backend-nest/scripts/extract-routes.ts,,GET,/,/
bthwani-project-main/backend-nest/src/app.controller.ts,,GET,/,/
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,POST,onboarding-slides,/ADMIN/ONBOARDING-SLIDES
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,PUT,onboarding-slides/:id,/ADMIN/ONBOARDING-SLIDES/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,DELETE,onboarding-slides/:id,/ADMIN/ONBOARDING-SLIDES/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,PUT,pages/:id,/ADMIN/PAGES/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,DELETE,pages/:id,/ADMIN/PAGES/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,POST,strings,/ADMIN/STRINGS
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,PUT,strings/:id,/ADMIN/STRINGS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,DELETE,strings/:id,/ADMIN/STRINGS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,POST,home-layouts,/ADMIN/HOME-LAYOUTS
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,PUT,home-layouts/:id,/ADMIN/HOME-LAYOUTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,DELETE,home-layouts/:id,/ADMIN/HOME-LAYOUTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,DELETE,wallet/coupons/:id,/ADMIN/WALLET/COUPONS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,DELETE,wallet/subscriptions/:id,/ADMIN/WALLET/SUBSCRIPTIONS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,POST,reports/generate,/ADMIN/REPORTS/GENERATE
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,POST,reports/export/:id/:format,/ADMIN/REPORTS/EXPORT/{PARAM}/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,GET,reports/realtime,/ADMIN/REPORTS/REALTIME
bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts,admin,GET,wallet/settlements/export,/ADMIN/WALLET/SETTLEMENTS/EXPORT
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,dashboard,/ADMIN/DASHBOARD
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,stats/today,/ADMIN/STATS/TODAY
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,stats/financial,/ADMIN/STATS/FINANCIAL
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,dashboard/orders-by-status,/ADMIN/DASHBOARD/ORDERS-BY-STATUS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,dashboard/revenue,/ADMIN/DASHBOARD/REVENUE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,dashboard/live-metrics,/ADMIN/DASHBOARD/LIVE-METRICS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers,/ADMIN/DRIVERS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/:id,/ADMIN/DRIVERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/:id/performance,/ADMIN/DRIVERS/{PARAM}/PERFORMANCE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,DELETE,drivers/:id,/ADMIN/DRIVERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/:id/financials,/ADMIN/DRIVERS/{PARAM}/FINANCIALS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,drivers/:id/ban,/ADMIN/DRIVERS/{PARAM}/BAN
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,drivers/:id/unban,/ADMIN/DRIVERS/{PARAM}/UNBAN
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,drivers/:id/adjust-balance,/ADMIN/DRIVERS/{PARAM}/ADJUST-BALANCE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,withdrawals,/ADMIN/WITHDRAWALS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,withdrawals/pending,/ADMIN/WITHDRAWALS/PENDING
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,withdrawals/:id/approve,/ADMIN/WITHDRAWALS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,withdrawals/:id/reject,/ADMIN/WITHDRAWALS/{PARAM}/REJECT
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,vendors/pending,/ADMIN/VENDORS/PENDING
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,vendors/:id/approve,/ADMIN/VENDORS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,vendors/:id/reject,/ADMIN/VENDORS/{PARAM}/REJECT
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,vendors/:id/suspend,/ADMIN/VENDORS/{PARAM}/SUSPEND
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,users,/ADMIN/USERS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,users/:id,/ADMIN/USERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,users/:id/ban,/ADMIN/USERS/{PARAM}/BAN
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,users/:id/unban,/ADMIN/USERS/{PARAM}/UNBAN
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,reports/daily,/ADMIN/REPORTS/DAILY
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,reports/export/:type/:format,/ADMIN/REPORTS/EXPORT/{PARAM}/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/:id/attendance,/ADMIN/DRIVERS/{PARAM}/ATTENDANCE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/attendance/summary,/ADMIN/DRIVERS/ATTENDANCE/SUMMARY
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,drivers/:id/attendance/adjust,/ADMIN/DRIVERS/{PARAM}/ATTENDANCE/ADJUST
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,DELETE,drivers/shifts/:id,/ADMIN/DRIVERS/SHIFTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,DELETE,drivers/assets/:id,/ADMIN/DRIVERS/ASSETS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/leave-requests,/ADMIN/DRIVERS/LEAVE-REQUESTS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,drivers/leave-requests/:id/approve,/ADMIN/DRIVERS/LEAVE-REQUESTS/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,drivers/leave-requests/:id/reject,/ADMIN/DRIVERS/LEAVE-REQUESTS/{PARAM}/REJECT
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,DELETE,drivers/leave-requests/:id,/ADMIN/DRIVERS/LEAVE-REQUESTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/:id/leave-balance,/ADMIN/DRIVERS/{PARAM}/LEAVE-BALANCE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,drivers/:id/leave-balance/adjust,/ADMIN/DRIVERS/{PARAM}/LEAVE-BALANCE/ADJUST
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,quality/metrics,/ADMIN/QUALITY/METRICS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,settings,/ADMIN/SETTINGS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,settings,/ADMIN/SETTINGS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,settings/feature-flags,/ADMIN/SETTINGS/FEATURE-FLAGS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,settings/feature-flags/:flag,/ADMIN/SETTINGS/FEATURE-FLAGS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,backup/create,/ADMIN/BACKUP/CREATE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,backup/list,/ADMIN/BACKUP/LIST
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,backup/:id/restore,/ADMIN/BACKUP/{PARAM}/RESTORE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,backup/:id/download,/ADMIN/BACKUP/{PARAM}/DOWNLOAD
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,data-deletion/requests,/ADMIN/DATA-DELETION/REQUESTS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,data-deletion/:id/approve,/ADMIN/DATA-DELETION/{PARAM}/APPROVE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,data-deletion/:id/reject,/ADMIN/DATA-DELETION/{PARAM}/REJECT
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,security/password-attempts,/ADMIN/SECURITY/PASSWORD-ATTEMPTS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,security/reset-password/:userId,/ADMIN/SECURITY/RESET-PASSWORD/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,security/unlock-account/:userId,/ADMIN/SECURITY/UNLOCK-ACCOUNT/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,marketers,/ADMIN/MARKETERS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,marketers/:id,/ADMIN/MARKETERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,marketers,/ADMIN/MARKETERS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,marketers/:id,/ADMIN/MARKETERS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,marketers/:id/performance,/ADMIN/MARKETERS/{PARAM}/PERFORMANCE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,marketers/:id/stores,/ADMIN/MARKETERS/{PARAM}/STORES
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,marketers/:id/activate,/ADMIN/MARKETERS/{PARAM}/ACTIVATE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,marketers/:id/deactivate,/ADMIN/MARKETERS/{PARAM}/DEACTIVATE
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,marketers/statistics,/ADMIN/MARKETERS/STATISTICS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,marketers/export,/ADMIN/MARKETERS/EXPORT
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,audit-logs,/ADMIN/AUDIT-LOGS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,audit-logs/:id,/ADMIN/AUDIT-LOGS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,system/health,/ADMIN/SYSTEM/HEALTH
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,system/metrics,/ADMIN/SYSTEM/METRICS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,database/stats,/ADMIN/DATABASE/STATS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,orders/stats/by-city,/ADMIN/ORDERS/STATS/BY-CITY
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,orders/stats/by-payment-method,/ADMIN/ORDERS/STATS/BY-PAYMENT-METHOD
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,drivers/stats/by-status,/ADMIN/DRIVERS/STATS/BY-STATUS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,users/:id/orders-history,/ADMIN/USERS/{PARAM}/ORDERS-HISTORY
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,cache/clear,/ADMIN/CACHE/CLEAR
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,cache/stats,/ADMIN/CACHE/STATS
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,GET,roles,/ADMIN/ROLES
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,POST,roles,/ADMIN/ROLES
bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,admin,PATCH,roles/:id,/ADMIN/ROLES/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/amani.admin.controller.ts,admin/amani,GET,/,/ADMIN/AMANI
bthwani-project-main/backend-nest/src/modules/admin/amani.admin.controller.ts,admin/amani,PATCH,:id/status,/ADMIN/AMANI/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/amani.admin.controller.ts,admin/amani,DELETE,:id,/ADMIN/AMANI/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/arabon.admin.controller.ts,admin/arabon,GET,/,/ADMIN/ARABON
bthwani-project-main/backend-nest/src/modules/admin/arabon.admin.controller.ts,admin/arabon,PATCH,:id/status,/ADMIN/ARABON/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/arabon.admin.controller.ts,admin/arabon,DELETE,:id,/ADMIN/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/es3afni.admin.controller.ts,admin/es3afni,GET,/,/ADMIN/ES3AFNI
bthwani-project-main/backend-nest/src/modules/admin/es3afni.admin.controller.ts,admin/es3afni,PATCH,:id/status,/ADMIN/ES3AFNI/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/es3afni.admin.controller.ts,admin/es3afni,DELETE,:id,/ADMIN/ES3AFNI/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts,admin/kawader,GET,/,/ADMIN/KAWADER
bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts,admin/kawader,PATCH,:id/status,/ADMIN/KAWADER/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts,admin/kawader,DELETE,:id,/ADMIN/KAWADER/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts,admin/kawader,GET,:id,/ADMIN/KAWADER/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts,admin/kawader,GET,stats/overview,/ADMIN/KAWADER/STATS/OVERVIEW
bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts,admin/kenz,GET,/,/ADMIN/KENZ
bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts,admin/kenz,PATCH,:id/status,/ADMIN/KENZ/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts,admin/kenz,DELETE,:id,/ADMIN/KENZ/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts,admin/kenz,GET,:id,/ADMIN/KENZ/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts,admin/kenz,GET,stats/overview,/ADMIN/KENZ/STATS/OVERVIEW
bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts,admin/maarouf,GET,/,/ADMIN/MAAROUF
bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts,admin/maarouf,PATCH,:id/status,/ADMIN/MAAROUF/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts,admin/maarouf,DELETE,:id,/ADMIN/MAAROUF/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts,admin/maarouf,GET,:id,/ADMIN/MAAROUF/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts,admin/maarouf,GET,stats/overview,/ADMIN/MAAROUF/STATS/OVERVIEW
bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts,admin/payments,GET,/,/ADMIN/PAYMENTS
bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts,admin/payments,PATCH,:id/status,/ADMIN/PAYMENTS/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts,admin/payments,DELETE,:id,/ADMIN/PAYMENTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts,admin/payments,GET,:id,/ADMIN/PAYMENTS/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts,admin/payments,GET,stats/overview,/ADMIN/PAYMENTS/STATS/OVERVIEW
bthwani-project-main/backend-nest/src/modules/admin/sanad.admin.controller.ts,admin/sanad,GET,/,/ADMIN/SANAD
bthwani-project-main/backend-nest/src/modules/admin/sanad.admin.controller.ts,admin/sanad,PATCH,:id/status,/ADMIN/SANAD/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/admin/sanad.admin.controller.ts,admin/sanad,DELETE,:id,/ADMIN/SANAD/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/sanad.admin.controller.ts,admin/sanad,GET,:id,/ADMIN/SANAD/{PARAM}
bthwani-project-main/backend-nest/src/modules/admin/sanad.admin.controller.ts,admin/sanad,GET,stats/overview,/ADMIN/SANAD/STATS/OVERVIEW
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,POST,errands/calculate-fee,/AKHDIMNI/ERRANDS/CALCULATE-FEE
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,POST,errands,/AKHDIMNI/ERRANDS
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,GET,my-errands,/AKHDIMNI/MY-ERRANDS
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,GET,errands/:id,/AKHDIMNI/ERRANDS/{PARAM}
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,PATCH,errands/:id/cancel,/AKHDIMNI/ERRANDS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,POST,errands/:id/rate,/AKHDIMNI/ERRANDS/{PARAM}/RATE
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,GET,driver/my-errands,/AKHDIMNI/DRIVER/MY-ERRANDS
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,PATCH,errands/:id/status,/AKHDIMNI/ERRANDS/{PARAM}/STATUS
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,GET,admin/errands,/AKHDIMNI/ADMIN/ERRANDS
bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,akhdimni,POST,admin/errands/:id/assign-driver,/AKHDIMNI/ADMIN/ERRANDS/{PARAM}/ASSIGN-DRIVER
bthwani-project-main/backend-nest/src/modules/akhdimni/errands.controller.ts,errands,POST,order,/ERRANDS/ORDER
bthwani-project-main/backend-nest/src/modules/akhdimni/errands.controller.ts,errands,GET,user/:id,/ERRANDS/USER/{PARAM}
bthwani-project-main/backend-nest/src/modules/akhdimni/errands.controller.ts,errands,GET,categories,/ERRANDS/CATEGORIES
bthwani-project-main/backend-nest/src/modules/akhdimni/errands.controller.ts,errands,GET,drivers/available,/ERRANDS/DRIVERS/AVAILABLE
bthwani-project-main/backend-nest/src/modules/akhdimni/errands.controller.ts,errands,GET,:id,/ERRANDS/{PARAM}
bthwani-project-main/backend-nest/src/modules/amani/amani.controller.ts,amani,POST,/,/AMANI
bthwani-project-main/backend-nest/src/modules/amani/amani.controller.ts,amani,GET,/,/AMANI
bthwani-project-main/backend-nest/src/modules/amani/amani.controller.ts,amani,GET,:id,/AMANI/{PARAM}
bthwani-project-main/backend-nest/src/modules/amani/amani.controller.ts,amani,PATCH,:id,/AMANI/{PARAM}
bthwani-project-main/backend-nest/src/modules/amani/amani.controller.ts,amani,DELETE,:id,/AMANI/{PARAM}
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,roas/daily,/ANALYTICS/ROAS/DAILY
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,roas/summary,/ANALYTICS/ROAS/SUMMARY
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,roas/by-platform,/ANALYTICS/ROAS/BY-PLATFORM
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,POST,roas/calculate,/ANALYTICS/ROAS/CALCULATE
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,POST,adspend,/ANALYTICS/ADSPEND
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,adspend,/ANALYTICS/ADSPEND
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,adspend/summary,/ANALYTICS/ADSPEND/SUMMARY
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,kpis,/ANALYTICS/KPIS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,kpis/real-time,/ANALYTICS/KPIS/REAL-TIME
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,kpis/trends,/ANALYTICS/KPIS/TRENDS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,POST,events/track,/ANALYTICS/EVENTS/TRACK
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,events,/ANALYTICS/EVENTS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,events/summary,/ANALYTICS/EVENTS/SUMMARY
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,funnel/conversion,/ANALYTICS/FUNNEL/CONVERSION
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,funnel/drop-off,/ANALYTICS/FUNNEL/DROP-OFF
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,users/growth,/ANALYTICS/USERS/GROWTH
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,users/retention,/ANALYTICS/USERS/RETENTION
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,users/cohort,/ANALYTICS/USERS/COHORT
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,revenue/forecast,/ANALYTICS/REVENUE/FORECAST
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,revenue/breakdown,/ANALYTICS/REVENUE/BREAKDOWN
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/dashboard-overview,/ANALYTICS/ADVANCED/DASHBOARD-OVERVIEW
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/cohort-analysis-advanced,/ANALYTICS/ADVANCED/COHORT-ANALYSIS-ADVANCED
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/funnel-analysis,/ANALYTICS/ADVANCED/FUNNEL-ANALYSIS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/retention,/ANALYTICS/ADVANCED/RETENTION
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/ltv,/ANALYTICS/ADVANCED/LTV
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/churn-rate,/ANALYTICS/ADVANCED/CHURN-RATE
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/geographic-distribution,/ANALYTICS/ADVANCED/GEOGRAPHIC-DISTRIBUTION
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/peak-hours,/ANALYTICS/ADVANCED/PEAK-HOURS
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/product-performance,/ANALYTICS/ADVANCED/PRODUCT-PERFORMANCE
bthwani-project-main/backend-nest/src/modules/analytics/analytics.controller.ts,analytics,GET,advanced/driver-performance,/ANALYTICS/ADVANCED/DRIVER-PERFORMANCE
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,POST,/,/ARABON
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,GET,/,/ARABON
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,GET,:id,/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,PATCH,:id,/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,arabon,DELETE,:id,/ARABON/{PARAM}
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,firebase/login,/AUTH/FIREBASE/LOGIN
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,consent,/AUTH/CONSENT
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,consent/bulk,/AUTH/CONSENT/BULK
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,DELETE,consent/:type,/AUTH/CONSENT/{PARAM}
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,GET,consent/history,/AUTH/CONSENT/HISTORY
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,GET,consent/summary,/AUTH/CONSENT/SUMMARY
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,GET,consent/check/:type,/AUTH/CONSENT/CHECK/{PARAM}
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,forgot,/AUTH/FORGOT
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,reset/verify,/AUTH/RESET/VERIFY
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,reset,/AUTH/RESET
bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,auth,POST,verify-otp,/AUTH/VERIFY-OTP
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,/,/DELIVERY/CART
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,user/:userId,/DELIVERY/CART/USER/{PARAM}
bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,delivery/cart,GET,:cartId,/DELIVERY/CART/{PARAM}
